Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-ehealth-description.json	1256	7	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	38	113	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-device-privatelyOwned.json	1409	7	0	8	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	39	113	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-device-suppliers.json	3210	7	0	30	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	75	138	0	1	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-device.json	3457	8	0	15	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	164	259	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-calibrationExpires.json	1446	7	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	39	115	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-properties.json	3490	7	0	9	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	115	138	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-qualities.json	2781	7	0	9	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	81	135	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-qualityHistory.json	4101	8	0	9	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	111	154	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-devicemetric-templateQualities.json	2972	7	0	13	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	81	132	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-devicemetric.json	4210	7	0	10	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	105	175	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ehealth-deviceusestatement-context.json	1565	7	0	9	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	39	121	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-deviceusestatement.json	3761	7	0	18	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	100	168	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-document-sharing-state.json	1566	7	0	9	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	40	112	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-documentreference.json	9197	8	0	15	1	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	218	268	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ehealth-effectivePeriod.json	1385	7	0	7	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	39	110	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-employee-title.json	1263	7	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	38	110	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-enableBehavior-conditionId.json	1301	7	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	38	110	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-end-meeting-on-end-time.json	1378	7	0	9	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	39	110	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-endpoint.json	953	7	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	65	144	0	0	0	1	1	0
fsh-generated/resources/StructureDefinition-ehealth-episodeofcare-caremanagerOrganization.json	1627	7	0	7	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	40	112	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-episodeofcare-statusschedule.json	2727	7	0	9	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	74	133	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-episodeofcare.json	5431	8	0	13	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	154	220	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-ehealth-ext-careteam.json	1399	7	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	38	110	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-external-identifier.json	1424	7	0	8	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	38	108	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-general-health-condition.json	2945	7	0	9	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	74	128	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-goal.json	2873	7	0	10	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	100	258	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-group-appointment.json	11669	8	0	36	0	0	0	0	1	59	0	0	1	0	0	0	0	1	0	0	218	336	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-ehealth-group-id.json	1521	7	0	7	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	40	114	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-group-videoappointment.json	14447	8	0	49	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	240	278	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-ehealth-guest-pin-code.json	1449	7	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	39	120	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-guidanceresponse-episodeOfCare.json	1431	7	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	39	119	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-guidanceresponse.json	3309	7	0	17	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	90	283	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ehealth-host-pin-code.json	1548	7	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	39	184	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-include-as-extra.json	1701	8	0	7	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	42	184	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-intendedAudience.json	1739	7	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	39	137	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-intendedOrganization.json	1607	7	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	41	116	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ehealth-itcompetencelevel.json	3261	7	0	9	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	87	157	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-legalBasis.json	1340	7	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	39	130	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-library.json	2818	7	0	11	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	124	331	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ehealth-manuallydeprecated-type.json	1370	8	0	9	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	39	115	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-material-communication.json	4453	7	0	30	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	151	217	0	1	0	5	1	1
fsh-generated/resources/StructureDefinition-ehealth-max-participants.json	1424	7	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	39	111	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-media-related-to.json	1464	7	0	7	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	40	119	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ehealth-media-series-id.json	1247	7	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	38	108	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-media-thumbnail.json	4890	8	0	10	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	120	162	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-ehealth-media-usage-mode.json	1399	7	0	7	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	39	110	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-media.json	8450	8	0	44	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	177	222	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ehealth-meeting-url.json	1410	7	0	17	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	40	106	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-message-author.json	2448	7	0	19	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	41	106	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ehealth-message.json	15280	8	0	93	1	0	0	0	0	27	0	0	1	0	0	0	0	1	0	0	267	288	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ehealth-modifier-role.json	3089	8	0	17	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	75	132	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ehealth-nameandaddressprotection.json	1643	7	0	14	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	39	121	0	0	0	1	0	0
